FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c0	133	Sud	Echirolles		Allée du Morvan / vers contre-allée de l'Avenue des Etats Généraux / P20 Morvan		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 crochet V1906A				Bon	EcoVert_Inconnu_3_A_c				2018-10-30	5.719948	45.157013	POINT (5.719948124702444 45.15701281018549)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c1	125	Sud	Echirolles		Centre aéré Robert Buisson / Avenue de la République / Parc Robert Buisson (Frange Verte)		VER	verre	CA	aérien	3	EcoVert	Inconnu					HS	EcoVert_Inconnu_3_A_c					5.725505	45.140738	POINT (5.725505049673925 45.14073801986213)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c2	111	Sud	Echirolles		Comboire / Restaurant Flunch (accès livraisons derrière bâtiment) / Place de la Grande Moucherolle		VER	verre	CA	aérien	4	Temaco/Eco-Ouest	Multipack PEHD					Sale	Temaco/Eco-Ouest_Multipack PEHD_4_A_c					5.693707	45.152044	POINT (5.69370672186423 45.15204362620331)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c3	5168	Sud	Echirolles		Rue Clément Ader (Bâtiment G)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.714178	45.137501	POINT (5.71417815317811 45.13750060561717)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c4	5167	Sud	Echirolles		Rue Clément Ader (Bâtiment G)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2013-01			5.714177	45.137537	POINT (5.71417697681133 45.13753688683277)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c5	5418	Sud	Echirolles		Rue de l'Ecureuil	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.700343	45.144389	POINT (5.700343444191989 45.14438894444842)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c6	5417	Sud	Echirolles		Rue de l'Ecureuil	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Sale			2018-09-24			5.700379	45.144384	POINT (5.700378876308219 45.14438354532268)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c7	57	Sud	Echirolles		Rue d'Auvergne (face au n° 4) / Tours d'Auvergne / P7 Maine		VER	verre	CA	aérien	3	EcoVert	Inconnu					Usé	EcoVert_Inconnu_3_A_c					5.714834	45.156269	POINT (5.714833851419411 45.15626890435833)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c8	55	Sud	Echirolles		Rue d'Auvergne / Tours du Limousin / P2 Auvergne		VER	verre	CA	aérien	2	UTPM	Ecobox					Bon	UTPM_Ecobox_2_A_c					5.717735	45.153817	POINT (5.717734747333397 45.15381746707825)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37c9	3161	Sud	Echirolles		Rue du Mont Aiguille (vers n°1)		EMB	emballages	CA	aérien	4	Biloba	Ecobois Neo								2019-04-09	Création nouveau site de collecte		5.692177	45.146076	POINT (5.692177010317209 45.14607621653361)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ca	5130	Sud	Echirolles		Rue Galilée (Tour 1) / Rue Pasteur	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715063	45.140375	POINT (5.715063000348529 45.14037454723649)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37cb	5129	Sud	Echirolles		Rue Galilée (Tour 1) / Rue Pasteur	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-06			5.715081	45.140364	POINT (5.7150814503832885 45.14036416201503)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37cc	132	Sud	Echirolles		Rue du Maquis de l'Oisans / Rue Albert Londres / Square des Cèdres		VER	verre	CE	enterré	3	-						Sale	-__3_E_					5.723986	45.146953	POINT (5.723986199135781 45.146953381929585)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37cd	81	Sud	Echirolles		Rue Galilée / Av Général De Gaulle		VER	verre	CE	enterré	3	Citec						Sale	Citec_Cyclea_3_E_c					5.714634	45.140738	POINT (5.714633910302885 45.14073826419272)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ce	90	Sud	Echirolles		Rue Honoré de Balzac / Allée Ponson du Terrail		VER	verre	CE	enterré	3	-						Sale	-__3_E_c					5.716181	45.147948	POINT (5.71618089967428 45.14794806312709)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37cf	1306	Sud	Echirolles		Rue Jean-Pierre Timbaud / Rue d'Oran		VER	verre	CA	aérien	2.5	Citec	Cyclea					Sale	Citec_Cyclea_2.5_A_c		2018-11-13	Nouveau site de collecte		5.708216	45.143656	POINT (5.708216126342452 45.1436563331795)
